ID,Dt_Customer,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Country,Monetary,Frequency,Recency
2948,3/1/2014,104,12,48,4,12,5,2,2,5,2,CA,185,9,76
,,,,,,,,,,,,,0,0,
4927,1/15/2014,8,3,22,21,1,13,3,0,3,9,SA,68,6,76
,,,,,,,,,,,,,0,0,
7426,11/7/2013,111,16,37,7,9,18,3,1,5,3,SP,198,9,76
,,,,,,,,,,,,,0,0,
8360,11/7/2013,111,16,37,7,9,18,3,1,5,3,SP,198,9,76
,,,,,,,,,,,,,0,0,
4058,10/12/2013,618,15,106,20,7,45,11,2,8,6,SP,811,21,76
,,,,,,,,,,,,,0,0,
10755,9/2/2013,6,3,14,15,7,36,3,1,2,7,AUS,81,6,76
,,,,,,,,,,,,,0,0,
8414,8/17/2013,56,0,12,0,0,18,2,0,4,7,SP,86,6,76
,,,,,,,,,,,,,0,0,
6810,5/28/2013,267,98,606,48,70,98,3,2,6,1,SA,1187,11,76
,,,,,,,,,,,,,0,0,
3839,5/3/2013,6,12,3,21,6,40,2,2,3,5,SP,88,7,76
,,,,,,,,,,,,,0,0,
3483,4/6/2013,1039,43,204,153,58,29,2,8,12,8,CA,1526,22,76
,,,,,,,,,,,,,0,0,
238,1/23/2013,515,47,181,149,95,95,9,6,9,7,SP,1082,24,76
,,,,,,,,,,,,,0,0,
591,1/20/2013,293,35,179,46,59,65,8,3,7,7,IND,677,18,76
,,,,,,,,,,,,,0,0,
5063,12/18/2012,41,5,129,10,3,3,4,1,4,9,SP,191,9,76
,,,,,,,,,,,,,0,0,
4303,12/8/2012,107,2,12,2,2,12,0,0,1,20,CA,137,1,76
,,,,,,,,,,,,,0,0,
2258,12/4/2012,8,4,15,7,6,2,1,0,3,8,SP,42,4,76
,,,,,,,,,,,,,0,0,
7301,11/17/2012,4,22,11,3,7,32,3,0,3,8,SP,79,6,76
,,,,,,,,,,,,,0,0,
11121,11/10/2012,2,14,28,16,3,7,4,0,3,9,IND,70,7,76
,,,,,,,,,,,,,0,0,
5287,6/19/2014,45,2,26,4,1,1,3,1,3,7,SP,79,7,77
,,,,,,,,,,,,,0,0,
6457,5/29/2014,527,24,230,32,24,65,6,4,12,4,SA,902,22,77
,,,,,,,,,,,,,0,0,
3559,5/10/2014,12,11,10,3,12,9,2,1,3,6,IND,57,6,77
,,,,,,,,,,,,,0,0,
5577,5/3/2014,8,0,9,2,1,3,1,0,2,6,SP,23,3,77
,,,,,,,,,,,,,0,0,
641,4/4/2014,59,0,12,0,0,48,2,2,2,4,IND,119,6,77
,,,,,,,,,,,,,0,0,
954,3/27/2014,3,3,24,34,7,31,2,1,3,5,AUS,102,6,77
,,,,,,,,,,,,,0,0,
1834,3/8/2014,30,5,23,4,1,4,2,0,3,7,SA,67,5,77
,,,,,,,,,,,,,0,0,
8789,1/11/2014,35,40,111,36,40,12,3,1,7,4,SP,274,11,77
,,,,,,,,,,,,,0,0,
10584,12/2/2013,225,162,387,106,36,29,5,10,8,3,SP,945,23,77
,,,,,,,,,,,,,0,0,
2337,10/24/2013,9,1,24,2,1,2,3,0,3,6,SP,39,6,77
,,,,,,,,,,,,,0,0,
6071,7/19/2013,493,70,324,146,40,84,3,7,11,1,SP,1157,21,77
,,,,,,,,,,,,,0,0,
295,7/19/2013,493,70,324,146,40,84,3,7,11,1,SP,1157,21,77
,,,,,,,,,,,,,0,0,
10203,6/30/2013,11,7,9,3,1,11,1,0,3,7,SP,42,4,77
,,,,,,,,,,,,,0,0,
3968,6/28/2013,918,10,129,13,0,129,11,3,12,7,CA,1199,26,77
,,,,,,,,,,,,,0,0,
4037,6/14/2013,3,1,3,8,0,5,1,0,2,7,SA,20,3,77
,,,,,,,,,,,,,0,0,
6932,4/13/2013,1285,42,716,55,0,21,7,10,5,2,SP,2119,22,77
,,,,,,,,,,,,,0,0,
10159,3/31/2013,440,81,368,0,122,174,11,5,9,6,AUS,1185,25,77
,,,,,,,,,,,,,0,0,
1177,1/26/2013,80,3,26,4,2,14,3,1,3,7,SP,129,7,77
,,,,,,,,,,,,,0,0,
9426,1/12/2013,691,0,69,10,0,130,2,6,3,8,SP,900,11,77
,,,,,,,,,,,,,0,0,
10637,1/1/2013,24,0,27,8,30,10,3,0,3,7,SP,99,6,77
,,,,,,,,,,,,,0,0,
10826,12/28/2012,6,1,7,23,4,19,1,1,2,8,SP,60,4,77
,,,,,,,,,,,,,0,0,
4086,12/28/2012,6,1,7,23,4,19,1,1,2,8,GER,60,4,77
,,,,,,,,,,,,,0,0,
10304,12/28/2012,6,1,7,23,4,19,1,1,2,8,SP,60,4,77
,,,,,,,,,,,,,0,0,
7998,12/11/2012,53,8,17,13,0,21,2,2,2,7,IND,112,6,77
,,,,,,,,,,,,,0,0,
10992,8/29/2012,650,28,353,45,42,30,4,6,11,8,SA,1148,21,77
,,,,,,,,,,,,,0,0,
6383,5/25/2014,26,0,15,2,1,2,3,0,3,8,SA,46,6,78
,,,,,,,,,,,,,0,0,
10536,5/25/2014,26,0,15,2,1,2,3,0,3,8,SP,46,6,78
,,,,,,,,,,,,,0,0,
6036,3/17/2014,1168,92,408,72,129,55,5,6,7,1,SP,1924,18,78
,,,,,,,,,,,,,0,0,
11092,3/2/2014,12,1,21,2,2,3,2,0,3,7,SA,41,5,78
,,,,,,,,,,,,,0,0,
538,2/10/2014,31,9,27,16,9,33,1,1,4,3,SA,125,6,78
,,,,,,,,,,,,,0,0,
10022,2/9/2014,12,0,4,0,0,0,1,0,2,5,SP,16,3,78
,,,,,,,,,,,,,0,0,
10157,1/25/2014,89,15,89,34,42,5,4,1,6,4,CA,274,11,78
,,,,,,,,,,,,,0,0,
3503,12/2/2013,255,47,573,52,32,15,5,3,6,1,SA,974,14,78
,,,,,,,,,,,,,0,0,
146,11/15/2013,760,53,400,17,93,0,4,5,11,2,SP,1323,20,78
,,,,,,,,,,,,,0,0,
5538,10/8/2013,897,161,430,186,161,27,4,7,6,1,SP,1862,17,78
,,,,,,,,,,,,,0,0,
3910,10/8/2013,897,161,430,186,161,27,4,7,6,1,SP,1862,17,78
,,,,,,,,,,,,,0,0,
4227,9/6/2013,28,0,13,4,2,8,2,1,3,5,SP,55,6,78
,,,,,,,,,,,,,0,0,
6634,8/7/2013,22,3,18,0,0,11,2,0,3,7,SA,54,5,78
,,,,,,,,,,,,,0,0,
8916,7/23/2013,9,1,5,0,0,1,0,0,3,5,SA,16,3,78
,,,,,,,,,,,,,0,0,
6460,7/13/2013,12,4,6,11,8,16,2,0,3,8,IND,57,5,78
,,,,,,,,,,,,,0,0,
5883,5/26/2013,138,120,204,16,126,60,7,4,7,5,SP,664,18,78
,,,,,,,,,,,,,0,0,
10091,5/20/2013,520,20,367,39,81,40,6,3,6,5,SP,1067,15,78
,,,,,,,,,,,,,0,0,
697,3/12/2013,972,59,913,25,19,59,5,9,6,3,SP,2047,20,78
,,,,,,,,,,,,,0,0,
2607,1/11/2013,424,17,118,7,23,41,8,2,8,8,SP,630,18,78
,,,,,,,,,,,,,0,0,
8427,11/23/2012,556,14,717,210,0,43,7,5,10,4,SP,1540,22,78
,,,,,,,,,,,,,0,0,
217,11/23/2012,556,14,717,210,0,43,7,5,10,4,CA,1540,22,78
,,,,,,,,,,,,,0,0,
6202,10/5/2012,571,50,142,33,50,159,4,5,13,2,SP,1005,22,78
,,,,,,,,,,,,,0,0,
3856,10/5/2012,571,50,142,33,50,159,4,5,13,2,SP,1005,22,78
,,,,,,,,,,,,,0,0,
10648,9/25/2012,398,96,447,220,96,32,5,7,6,3,SP,1289,18,78
,,,,,,,,,,,,,0,0,
5120,9/25/2012,398,96,447,220,96,32,5,7,6,3,SA,1289,18,78
,,,,,,,,,,,,,0,0,
6749,8/8/2012,957,47,494,82,47,95,5,3,6,8,SP,1722,14,78
,,,,,,,,,,,,,0,0,
1584,4/1/2014,171,7,171,25,19,89,8,1,5,8,SA,482,14,79
,,,,,,,,,,,,,0,0,
9559,1/24/2014,944,0,60,0,0,30,7,5,13,5,CA,1034,25,79
,,,,,,,,,,,,,0,0,
771,1/21/2014,135,9,39,4,0,7,2,2,5,2,GER,194,9,79
,,,,,,,,,,,,,0,0,
5237,1/1/2014,28,1,21,3,0,10,2,1,3,5,AUS,63,6,79
,,,,,,,,,,,,,0,0,
2461,12/18/2013,26,1,11,0,1,4,1,0,3,3,CA,43,4,79
,,,,,,,,,,,,,0,0,
5474,11/30/2013,45,7,99,4,25,43,4,1,4,6,US,223,9,79
,,,,,,,,,,,,,0,0,
2895,10/23/2013,104,1,54,13,9,14,3,1,5,5,IND,195,9,79
,,,,,,,,,,,,,0,0,
7972,9/17/2013,400,32,519,71,75,54,3,4,9,1,SP,1151,16,79
,,,,,,,,,,,,,0,0,
10067,8/10/2013,4,0,4,0,0,5,1,0,2,7,GER,13,3,79
,,,,,,,,,,,,,0,0,
500,8/6/2013,908,43,735,40,194,21,7,7,9,2,SP,1941,23,79
,,,,,,,,,,,,,0,0,
922,5/4/2013,16,2,11,3,0,16,1,1,2,8,GER,48,4,79
,,,,,,,,,,,,,0,0,
2861,4/16/2013,9,1,6,3,0,4,1,0,2,8,SP,23,3,79
,,,,,,,,,,,,,0,0,
375,2/25/2013,516,56,449,86,33,16,2,2,11,1,SP,1156,15,79
,,,,,,,,,,,,,0,0,
10936,2/13/2013,597,166,597,172,166,249,5,6,4,3,AUS,1947,15,79
,,,,,,,,,,,,,0,0,
10314,12/16/2012,847,66,119,86,89,111,9,10,5,4,IND,1318,24,79
,,,,,,,,,,,,,0,0,
4240,11/3/2012,4,9,16,17,0,12,2,1,2,8,SP,58,5,79
,,,,,,,,,,,,,0,0,
2674,9/4/2012,543,10,205,160,143,82,6,3,6,3,US,1143,15,79
,,,,,,,,,,,,,0,0,
2563,6/15/2014,1,9,7,2,14,10,2,0,3,6,IND,43,5,80
,,,,,,,,,,,,,0,0,
8312,6/15/2014,1,9,7,2,14,10,2,0,3,6,SP,43,5,80
,,,,,,,,,,,,,0,0,
6999,5/13/2014,656,16,106,32,16,8,7,3,12,3,IND,834,22,80
,,,,,,,,,,,,,0,0,
7574,5/10/2014,11,0,13,2,4,11,2,0,3,4,SA,41,5,80
,,,,,,,,,,,,,0,0,
5223,4/23/2014,33,8,10,2,10,3,2,1,3,4,SA,66,6,80
,,,,,,,,,,,,,0,0,
2952,4/16/2014,29,3,30,3,2,9,3,0,3,6,SP,76,6,80
,,,,,,,,,,,,,0,0,
7683,2/25/2014,554,35,113,0,7,78,5,3,12,3,SP,787,20,80
,,,,,,,,,,,,,0,0,
9481,1/28/2014,9,9,11,13,10,16,3,1,3,8,CA,68,7,80
,,,,,,,,,,,,,0,0,
9907,12/4/2013,742,28,152,25,9,57,6,8,10,4,GER,1013,24,80
,,,,,,,,,,,,,0,0,
5454,12/1/2013,37,0,7,3,0,3,2,0,3,5,US,50,5,80
,,,,,,,,,,,,,0,0,
3798,11/6/2013,24,2,23,0,8,24,2,1,3,6,SP,81,6,80
,,,,,,,,,,,,,0,0,
4259,9/24/2013,6,0,4,0,0,0,1,0,2,7,IND,10,3,80
,,,,,,,,,,,,,0,0,
2549,7/21/2013,17,0,9,0,0,1,1,0,3,9,SP,27,4,80
,,,,,,,,,,,,,0,0,
6437,6/19/2013,21,8,20,15,3,9,2,0,3,7,SP,76,5,80
,,,,,,,,,,,,,0,0,
2488,3/23/2013,23,1,25,0,8,7,2,1,3,6,SP,64,6,80
,,,,,,,,,,,,,0,0,
3945,3/10/2013,618,44,215,0,17,36,11,8,4,6,SP,930,23,80
,,,,,,,,,,,,,0,0,
702,2/15/2013,162,61,83,97,57,61,4,3,8,5,SP,521,15,80
,,,,,,,,,,,,,0,0,
9010,2/10/2013,968,147,842,137,42,210,5,7,10,2,SP,2346,22,80
,,,,,,,,,,,,,0,0,
9710,1/20/2013,708,7,62,0,0,15,11,3,7,8,SP,792,21,80
,,,,,,,,,,,,,0,0,
1509,1/4/2013,152,27,103,106,54,81,9,9,4,5,SP,523,22,80
,,,,,,,,,,,,,0,0,
9120,12/5/2012,747,10,161,65,40,42,4,2,9,8,SP,1065,15,80
,,,,,,,,,,,,,0,0,
5252,10/26/2012,16,12,18,7,1,13,2,0,3,7,SP,67,5,80
,,,,,,,,,,,,,0,0,
5959,10/15/2012,158,0,23,0,0,18,3,1,5,8,IND,199,9,80
,,,,,,,,,,,,,0,0,
7441,10/6/2012,958,159,447,20,0,31,2,10,12,7,US,1615,24,80
,,,,,,,,,,,,,0,0,
4271,10/4/2012,46,35,69,84,41,66,4,1,6,7,IND,341,11,80
,,,,,,,,,,,,,0,0,
4095,9/11/2012,167,37,64,49,34,116,4,3,6,7,US,467,13,80
,,,,,,,,,,,,,0,0,
8852,8/31/2012,387,126,342,0,45,180,8,4,11,6,SP,1080,23,80
,,,,,,,,,,,,,0,0,
7698,5/11/2014,152,3,22,2,5,7,4,1,4,5,IND,191,9,81
,,,,,,,,,,,,,0,0,
4174,4/17/2014,97,1,19,2,0,11,2,1,4,3,SP,130,7,81
,,,,,,,,,,,,,0,0,
3182,3/31/2014,96,1,79,7,1,79,5,1,3,8,IND,263,9,81
,,,,,,,,,,,,,0,0,
193,2/17/2014,0,0,2,3,3,8,1,0,2,5,SP,16,3,81
,,,,,,,,,,,,,0,0,
5229,2/16/2014,30,1,8,0,0,3,1,0,3,7,GER,42,4,81
,,,,,,,,,,,,,0,0,
5555,2/7/2014,1,1,1,1,1,1,0,0,0,0,SP,6,0,81
,,,,,,,,,,,,,0,0,
7732,1/2/2014,293,0,124,179,97,52,7,2,10,5,SP,745,19,81
,,,,,,,,,,,,,0,0,
310,12/13/2013,330,5,159,36,27,16,4,4,9,4,CA,573,17,81
,,,,,,,,,,,,,0,0,
6261,11/26/2013,270,31,88,11,48,22,3,2,10,4,IND,470,15,81
,,,,,,,,,,,,,0,0,
6274,11/15/2013,1076,16,417,42,48,16,8,10,6,3,SA,1615,24,81
,,,,,,,,,,,,,0,0,
1655,10/19/2013,16,3,15,2,1,11,1,0,3,7,AUS,48,4,81
,,,,,,,,,,,,,0,0,
2740,9/22/2013,62,1,16,3,2,6,2,1,4,5,SP,90,7,81
,,,,,,,,,,,,,0,0,
4328,9/7/2013,5,1,7,17,14,11,2,1,3,6,SP,55,6,81
,,,,,,,,,,,,,0,0,
17,9/6/2013,637,47,237,12,19,76,6,11,7,5,SP,1028,24,81
,,,,,,,,,,,,,0,0,
9153,7/29/2013,418,61,428,80,51,10,7,8,10,5,SP,1048,25,81
,,,,,,,,,,,,,0,0,
520,7/1/2013,3,3,7,6,2,9,1,0,2,7,SP,30,3,81
,,,,,,,,,,,,,0,0,
8372,7/1/2013,3,3,7,6,2,9,1,0,2,7,SA,30,3,81
,,,,,,,,,,,,,0,0,
73,5/26/2013,14,0,3,0,0,1,0,0,3,5,IND,18,3,81
,,,,,,,,,,,,,0,0,
2002,5/20/2013,587,51,932,180,34,86,5,6,5,3,SP,1870,16,81
,,,,,,,,,,,,,0,0,
6059,3/4/2013,986,36,168,16,0,108,11,3,4,7,SP,1314,18,81
,,,,,,,,,,,,,0,0,
11166,2/2/2013,229,5,56,3,2,20,6,2,4,7,SP,315,12,81
,,,,,,,,,,,,,0,0,
6257,1/23/2013,255,43,134,37,14,24,7,2,7,7,SA,507,16,81
,,,,,,,,,,,,,0,0,
9224,12/12/2012,825,8,53,11,0,242,8,10,5,6,SA,1139,23,81
,,,,,,,,,,,,,0,0,
8732,11/17/2012,1298,0,70,37,14,42,7,4,10,4,SP,1461,21,81
,,,,,,,,,,,,,0,0,
955,10/28/2012,167,2,44,6,2,19,4,2,4,8,SA,240,10,81
,,,,,,,,,,,,,0,0,
4910,8/30/2012,1132,134,384,175,134,115,11,5,13,7,US,2074,29,81
,,,,,,,,,,,,,0,0,
564,8/4/2012,746,8,125,11,8,8,8,6,9,6,SP,906,23,81
,,,,,,,,,,,,,0,0,
8931,5/18/2014,812,99,431,237,149,33,11,4,10,5,SA,1761,25,82
,,,,,,,,,,,,,0,0,
1998,2/7/2014,34,6,21,11,4,8,2,1,3,6,IND,84,6,82
,,,,,,,,,,,,,0,0,
1250,2/7/2014,34,6,21,11,4,8,2,1,3,6,SP,84,6,82
,,,,,,,,,,,,,0,0,
8397,1/10/2014,18,0,5,0,0,11,1,1,2,7,SP,34,4,82
,,,,,,,,,,,,,0,0,
9672,12/21/2013,8,3,9,19,4,22,1,1,3,6,CA,65,5,82
,,,,,,,,,,,,,0,0,
2125,11/15/2013,194,61,480,225,112,30,3,4,8,2,US,1102,15,82
,,,,,,,,,,,,,0,0,
5975,9/30/2013,37,0,17,0,0,3,2,0,3,7,CA,57,5,82
,,,,,,,,,,,,,0,0,
983,9/28/2013,110,29,92,28,10,145,6,2,3,8,US,414,11,82
,,,,,,,,,,,,,0,0,
9938,9/19/2013,519,17,813,27,173,51,4,6,6,2,IND,1600,16,82
,,,,,,,,,,,,,0,0,
4385,5/31/2013,23,0,15,0,2,7,3,0,3,6,SP,47,6,82
,,,,,,,,,,,,,0,0,
803,4/5/2013,12,0,5,0,0,4,0,1,2,5,SP,21,3,82
,,,,,,,,,,,,,0,0,
10675,4/3/2013,909,11,218,0,0,23,9,3,5,5,SP,1161,17,82
,,,,,,,,,,,,,0,0,
7004,3/16/2013,24,3,26,7,1,23,3,1,2,9,IND,84,6,82
,,,,,,,,,,,,,0,0,
4432,3/16/2013,2,3,20,6,11,9,2,0,3,7,SP,51,5,82
,,,,,,,,,,,,,0,0,
4475,2/16/2013,1315,22,780,145,0,178,7,8,9,5,SP,2440,24,82
,,,,,,,,,,,,,0,0,
10868,2/6/2013,344,45,654,104,11,114,3,4,10,3,SP,1272,17,82
,,,,,,,,,,,,,0,0,
6742,1/13/2013,2,2,1,3,1,2,1,0,2,8,SP,11,3,82
,,,,,,,,,,,,,0,0,
5692,12/22/2012,1,4,3,8,9,7,1,0,3,8,SA,32,4,82
,,,,,,,,,,,,,0,0,
339,11/23/2012,462,0,24,6,0,4,9,2,5,7,SP,496,16,82
,,,,,,,,,,,,,0,0,
10398,8/27/2012,1,6,2,8,2,12,1,0,2,7,SP,31,3,82
,,,,,,,,,,,,,0,0,
8017,6/19/2014,22,0,19,6,5,3,2,0,3,6,SA,55,5,83
,,,,,,,,,,,,,0,0,
3722,4/16/2014,31,1,8,0,0,8,2,0,3,6,SP,48,5,83
,,,,,,,,,,,,,0,0,
7326,3/23/2014,34,1,19,2,7,0,1,1,3,2,CA,63,5,83
,,,,,,,,,,,,,0,0,
2416,3/3/2014,789,25,420,16,38,0,2,8,9,1,SP,1288,19,83
,,,,,,,,,,,,,0,0,
1878,2/18/2014,4,6,8,6,3,10,2,0,3,7,SP,37,5,83
,,,,,,,,,,,,,0,0,
5278,1/25/2014,307,26,360,138,31,40,6,9,5,3,GER,902,20,83
,,,,,,,,,,,,,0,0,
5734,11/20/2013,46,4,36,2,2,1,2,0,4,5,SP,91,6,83
,,,,,,,,,,,,,0,0,
4370,11/13/2013,18,1,32,6,3,28,2,0,4,6,IND,88,6,83
,,,,,,,,,,,,,0,0,
8405,9/30/2013,135,25,51,23,25,46,4,2,5,3,SA,305,11,83
,,,,,,,,,,,,,0,0,
7617,8/15/2013,67,5,61,3,8,19,2,1,5,5,SP,163,8,83
,,,,,,,,,,,,,0,0,
6376,6/10/2013,191,56,139,51,8,100,4,3,8,4,AUS,545,15,83
,,,,,,,,,,,,,0,0,
2150,5/11/2013,860,28,409,73,56,56,8,9,4,4,CA,1482,21,83
,,,,,,,,,,,,,0,0,
7386,4/22/2013,17,0,14,7,3,2,1,0,3,7,CA,43,4,83
,,,,,,,,,,,,,0,0,
3006,4/22/2013,17,0,14,7,3,2,1,0,3,7,CA,43,4,83
,,,,,,,,,,,,,0,0,
11088,4/21/2013,1396,0,322,46,35,17,4,9,4,6,SP,1816,17,83
,,,,,,,,,,,,,0,0,
5185,2/14/2013,199,66,315,97,174,41,4,3,5,2,SA,892,12,83
,,,,,,,,,,,,,0,0,
3523,1/23/2013,583,34,309,0,22,125,5,4,8,3,SP,1073,17,83
,,,,,,,,,,,,,0,0,
55,12/7/2012,509,0,65,7,11,5,7,2,9,6,SP,597,18,83
,,,,,,,,,,,,,0,0,
3807,11/30/2012,473,21,176,19,21,56,9,2,9,6,SP,766,20,83
,,,,,,,,,,,,,0,0,
2453,8/31/2012,526,28,135,10,21,99,5,3,12,5,SP,819,20,83
,,,,,,,,,,,,,0,0,
7787,8/31/2012,526,28,135,10,21,99,5,3,12,5,CA,819,20,83
,,,,,,,,,,,,,0,0,
2230,5/24/2014,27,2,14,0,0,0,3,1,3,5,GER,43,7,84
,,,,,,,,,,,,,0,0,
8146,5/11/2014,30,0,8,2,0,14,1,1,2,6,SA,54,4,84
,,,,,,,,,,,,,0,0,
988,5/7/2014,410,0,592,147,22,22,6,4,7,3,SP,1193,17,84
,,,,,,,,,,,,,0,0,
4832,3/7/2014,6,5,17,3,24,46,2,2,2,7,SP,101,6,84
,,,,,,,,,,,,,0,0,
3152,2/25/2014,15,10,19,8,17,20,2,1,3,5,IND,89,6,84
,,,,,,,,,,,,,0,0,
11188,2/25/2014,15,10,19,8,17,20,2,1,3,5,SP,89,6,84
,,,,,,,,,,,,,0,0,
361,2/18/2014,5,1,7,2,1,4,1,0,2,7,AUS,20,3,84
,,,,,,,,,,,,,0,0,
5939,1/17/2014,43,5,28,7,6,33,3,1,3,5,SP,122,7,84
,,,,,,,,,,,,,0,0,
9349,12/19/2013,693,21,118,110,147,42,6,5,11,2,GER,1131,22,84
,,,,,,,,,,,,,0,0,
819,11/5/2013,508,124,249,50,38,134,6,5,13,3,SP,1103,24,84
,,,,,,,,,,,,,0,0,
10120,10/24/2013,116,6,82,6,6,41,3,1,6,5,US,257,10,84
,,,,,,,,,,,,,0,0,
4541,10/24/2013,116,6,82,6,6,41,3,1,6,5,CA,257,10,84
,,,,,,,,,,,,,0,0,
2456,10/14/2013,80,4,46,0,17,2,2,1,5,6,SA,149,8,84
,,,,,,,,,,,,,0,0,
2516,6/8/2013,22,2,10,6,4,34,1,2,2,4,SP,78,5,84
,,,,,,,,,,,,,0,0,
11013,3/31/2013,336,28,282,184,54,54,2,8,6,1,SP,938,16,84
,,,,,,,,,,,,,0,0,
9988,3/3/2013,553,25,142,65,67,8,6,3,13,4,CA,860,22,84
,,,,,,,,,,,,,0,0,
1627,1/26/2013,408,61,109,48,122,41,5,7,9,4,SP,789,21,84
,,,,,,,,,,,,,0,0,
1490,11/28/2012,675,0,85,10,7,77,10,3,8,8,CA,854,21,84
,,,,,,,,,,,,,0,0,
6710,11/17/2012,68,1,13,3,5,13,2,0,4,6,SP,103,6,84
,,,,,,,,,,,,,0,0,
7375,10/25/2012,297,7,79,0,11,182,8,2,4,8,SA,576,14,84
,,,,,,,,,,,,,0,0,
10144,10/25/2012,297,7,79,0,11,182,8,2,4,8,SA,576,14,84
,,,,,,,,,,,,,0,0,
3138,10/20/2012,1324,27,119,71,108,27,7,9,6,4,SP,1676,22,84
,,,,,,,,,,,,,0,0,
1440,9/4/2012,367,17,241,104,188,232,9,5,9,7,SP,1149,23,84
,,,,,,,,,,,,,0,0,
4200,6/17/2014,167,2,62,24,13,7,4,1,6,5,SA,275,11,85
,,,,,,,,,,,,,0,0,
4998,5/23/2014,292,30,415,63,33,200,4,5,4,2,SP,1033,13,85
,,,,,,,,,,,,,0,0,
7321,5/23/2014,292,30,415,63,33,200,4,5,4,2,IND,1033,13,85
,,,,,,,,,,,,,0,0,
8663,5/22/2014,11,0,3,0,0,1,1,0,2,6,AUS,15,3,85
,,,,,,,,,,,,,0,0,
1958,3/21/2014,582,0,65,0,0,13,8,2,9,5,SP,660,19,85
,,,,,,,,,,,,,0,0,
6963,3/5/2014,675,11,400,15,45,11,2,5,10,1,SA,1157,17,85
,,,,,,,,,,,,,0,0,
1065,12/29/2013,557,129,984,193,37,18,5,8,5,2,US,1918,18,85
,,,,,,,,,,,,,0,0,
2712,12/25/2013,184,178,178,103,39,33,6,3,10,3,AUS,715,19,85
,,,,,,,,,,,,,0,0,
6049,12/5/2013,1142,51,415,90,69,37,7,8,11,3,SP,1804,26,85
,,,,,,,,,,,,,0,0,
6605,11/27/2013,504,13,131,8,0,26,9,4,6,7,SP,682,19,85
,,,,,,,,,,,,,0,0,
11181,8/29/2013,2,1,2,1,1,1,0,0,0,0,CA,8,0,85
,,,,,,,,,,,,,0,0,
5234,7/11/2013,12,5,25,0,9,30,1,1,3,5,CA,81,5,85
,,,,,,,,,,,,,0,0,
5253,7/9/2013,145,13,46,17,2,4,4,2,4,7,SP,227,10,85
,,,,,,,,,,,,,0,0,
11148,5/19/2013,2,1,4,3,1,2,1,0,2,8,SP,13,3,85
,,,,,,,,,,,,,0,0,
6289,4/28/2013,135,0,10,0,4,36,3,1,4,5,SP,185,8,85
,,,,,,,,,,,,,0,0,
9743,1/11/2013,1449,89,161,69,35,107,11,8,8,6,CA,1910,27,85
,,,,,,,,,,,,,0,0,
9209,10/14/2012,829,138,430,60,92,15,4,6,13,2,SA,1564,23,85
,,,,,,,,,,,,,0,0,
6417,10/14/2012,829,138,430,60,92,15,4,6,13,2,SP,1564,23,85
,,,,,,,,,,,,,0,0,
7937,4/18/2014,10,7,25,6,3,7,3,0,3,7,SP,58,6,86
,,,,,,,,,,,,,0,0,
6488,4/6/2014,76,0,7,0,0,16,3,2,2,5,GER,99,7,86
,,,,,,,,,,,,,0,0,
3194,4/5/2014,412,12,546,78,182,0,4,4,10,1,CA,1230,18,86
,,,,,,,,,,,,,0,0,
231,3/11/2014,24,0,7,0,0,1,2,0,3,5,SP,32,5,86
,,,,,,,,,,,,,0,0,
9697,3/6/2014,335,42,127,28,5,5,7,2,8,6,SP,542,17,86
,,,,,,,,,,,,,0,0,
4676,3/5/2014,612,91,520,258,107,107,9,6,8,5,SP,1695,23,86
,,,,,,,,,,,,,0,0,
8079,2/26/2014,3,1,8,23,2,18,2,1,3,3,SA,55,6,86
,,,,,,,,,,,,,0,0,
10032,1/18/2014,3,5,14,2,12,17,3,1,3,6,SA,53,7,86
,,,,,,,,,,,,,0,0,
10505,12/26/2013,741,19,154,50,9,28,3,4,7,2,SA,1001,14,86
,,,,,,,,,,,,,0,0,
2005,12/11/2013,22,3,30,0,5,15,2,0,4,6,CA,75,6,86
,,,,,,,,,,,,,0,0,
6940,10/21/2013,100,1,39,6,1,76,3,2,3,6,SP,223,8,86
,,,,,,,,,,,,,0,0,
2304,9/16/2013,625,7,99,10,22,7,6,3,12,4,SA,770,21,86
,,,,,,,,,,,,,0,0,
3170,8/31/2013,389,66,408,37,57,85,4,4,6,2,SP,1042,14,86
,,,,,,,,,,,,,0,0,
10466,8/22/2013,24,2,20,2,2,10,1,0,4,4,SP,60,5,86
,,,,,,,,,,,,,0,0,
7325,6/29/2013,23,0,11,2,1,3,1,0,3,5,SP,40,4,86
,,,,,,,,,,,,,0,0,
455,4/18/2013,102,9,63,2,9,24,4,1,4,6,SP,209,9,86
,,,,,,,,,,,,,0,0,
7592,4/18/2013,102,9,63,2,9,24,4,1,4,6,SP,209,9,86
,,,,,,,,,,,,,0,0,
4547,4/17/2013,6,2,9,2,1,5,1,0,3,8,SP,25,4,86
,,,,,,,,,,,,,0,0,
6825,3/6/2013,13,0,3,0,0,0,1,0,2,7,CA,16,3,86
,,,,,,,,,,,,,0,0,
2961,2/26/2013,175,10,110,54,6,27,6,3,4,6,SP,382,13,86
,,,,,,,,,,,,,0,0,
8700,12/22/2012,7,7,14,7,16,15,2,1,3,7,SA,66,6,86
,,,,,,,,,,,,,0,0,
2278,11/3/2012,4,17,19,30,24,39,2,1,3,6,US,133,6,86
